rainfall,temperature,N,P,K,pH,State_Name_andhra pradesh,State_Name_assam,State_Name_bihar,State_Name_chhattisgarh,State_Name_gujarat,State_Name_karnataka,State_Name_madhya pradesh,State_Name_maharashtra,State_Name_odisha,State_Name_rajasthan,State_Name_tamil nadu,State_Name_telangana,State_Name_uttar pradesh,State_Name_west bengal,Crop_Type_kharif,Crop_Type_rabi,Crop_Type_summer,Crop_Type_whole year,Crop_Black Gram,Crop_Dry chillies,Crop_Gram,Crop_Horse-gram,Crop_Jowar,Crop_Linseed,Crop_Maize,Crop_Mung beans,Crop_Pigeon peas(Toor Dal),Crop_Ragi,Crop_Rice,Crop_Sesame Seed,Crop_Sunflower,Yield_ton_per_hec
884.5,27.65454545454546,20.0,60.0,20.0,5.68,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.276105060858424
1166.9399999999998,28.33333333333333,20.0,60.0,20.0,5.52,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6822262118491921
1543.76,27.33333333333333,20.0,60.0,20.0,5.42,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7
1151.02,28.03333333333333,20.0,60.0,20.0,5.42,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.464482076094128
1011.49,30.43,20.0,60.0,20.0,5.66,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.538909978308026
510.05,33.37333333333333,20.0,60.0,20.0,5.38,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.1111111111111112
1501.98,25.818181818181824,20.0,60.0,20.0,5.56,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5214723926380368
654.34,29.26666666666667,20.0,60.0,20.0,5.48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6059763724808895
1111.68,28.648181818181826,20.0,60.0,20.0,5.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0424764019988897
770.44,28.68,20.0,60.0,20.0,5.58,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5440172616712436
1145.2199999999998,28.5,20.0,60.0,20.0,5.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6027397260273972
1111.68,28.648181818181826,20.0,60.0,20.0,5.38,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.4784053156146179
98.94,25.574,20.0,60.0,20.0,5.36,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7058823529411765
790.98,30.616666666666664,20.0,60.0,20.0,5.44,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.8235294117647058
579.75,34.01,20.0,60.0,20.0,5.68,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6087488308511404
654.34,29.26666666666667,20.0,60.0,20.0,5.36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0799961861174675
1011.49,30.43,20.0,60.0,20.0,5.66,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5762072434607646
297.66,29.566666666666663,20.0,60.0,20.0,5.4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6780575539568345
1543.76,27.33333333333333,20.0,60.0,20.0,5.44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.8319327731092437
1145.2199999999998,28.5,20.0,60.0,20.0,5.48,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6086956521739131
579.75,34.01,20.0,60.0,20.0,5.34,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6301712715316288
1011.49,30.43,20.0,60.0,20.0,5.52,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6040241448692153
510.05,33.37333333333333,20.0,60.0,20.0,5.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.797485406376291
840.46,33.583333333333336,20.0,60.0,20.0,5.42,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.880514705882353
1145.2199999999998,28.5,20.0,60.0,20.0,5.66,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6997282608695652
790.98,30.616666666666664,20.0,60.0,20.0,5.38,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6428571428571429
297.66,29.566666666666663,20.0,60.0,20.0,5.34,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6581196581196581
790.98,30.616666666666664,20.0,60.0,20.0,5.46,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.9876543209876544
607.48,26.366666666666664,20.0,60.0,20.0,5.44,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7065217391304348
579.75,34.01,20.0,60.0,20.0,5.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.3978175399181578
1543.76,27.33333333333333,20.0,60.0,20.0,5.58,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.75
770.44,28.68,20.0,60.0,20.0,5.32,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5739919019357701
770.44,28.68,20.0,60.0,20.0,5.46,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.4309701492537313
607.48,26.366666666666664,20.0,60.0,20.0,5.44,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.404399323181049
1145.2199999999998,28.5,20.0,60.0,20.0,5.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6370370370370371
1151.02,28.03333333333333,20.0,60.0,20.0,5.36,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.2714285714285714
840.46,33.583333333333336,20.0,60.0,20.0,5.42,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.9255663430420712
790.98,30.616666666666664,20.0,60.0,20.0,5.64,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6301703163017032
607.48,26.366666666666664,20.0,60.0,20.0,5.4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.3481012658227848
579.75,34.01,20.0,60.0,20.0,5.64,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.5669335845501648
167.38,23.56,20.0,60.0,20.0,5.52,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.1327649208282582
840.46,33.583333333333336,20.0,60.0,20.0,5.44,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.1532846715328466
1246.715,22.6,20.0,60.0,20.0,5.44,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.4816348540053565
884.5,27.65454545454546,20.0,60.0,20.0,5.34,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.5023255813953489
1246.715,22.6,20.0,60.0,20.0,5.58,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.4732052578361981
607.48,26.366666666666664,20.0,60.0,20.0,5.36,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5223880597014925
1166.9399999999998,28.33333333333333,20.0,60.0,20.0,5.38,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6756756756756757
1151.02,28.03333333333333,20.0,60.0,20.0,5.44,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.4754983388704319
1543.76,27.33333333333333,20.0,60.0,20.0,5.62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6529850746268657
790.98,30.616666666666664,20.0,60.0,20.0,5.48,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.3529411764705882
579.75,34.01,20.0,60.0,20.0,5.46,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.8
1145.2199999999998,28.5,20.0,60.0,20.0,5.34,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7274881516587678
1011.49,30.43,20.0,60.0,20.0,5.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.2102915951972557
607.48,26.366666666666664,20.0,60.0,20.0,5.62,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.89375
1151.02,28.03333333333333,20.0,60.0,20.0,5.42,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.3174603174603174
288.3,25.46,20.0,60.0,20.0,5.32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7242798353909465
790.98,30.616666666666664,20.0,60.0,20.0,5.38,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.2626262626262626
840.46,33.583333333333336,20.0,60.0,20.0,5.58,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.185430463576159
1246.715,22.6,20.0,60.0,20.0,5.42,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.4379153919189787
510.05,33.37333333333333,20.0,60.0,20.0,5.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.3138033763654419
607.48,26.366666666666664,20.0,60.0,20.0,5.44,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.4615384615384615
790.98,30.616666666666664,20.0,60.0,20.0,5.62,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.3333333333333333
1011.49,30.43,20.0,60.0,20.0,5.66,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7121212121212122
1011.49,30.43,20.0,60.0,20.0,5.42,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6576102833771545
1145.2199999999998,28.5,20.0,60.0,20.0,5.46,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.1972318339100346
840.46,33.583333333333336,20.0,60.0,20.0,5.48,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.1563786008230452
510.05,33.37333333333333,20.0,60.0,20.0,5.52,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.4
1543.76,27.33333333333333,20.0,60.0,20.0,5.32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7012987012987013
510.05,33.37333333333333,20.0,60.0,20.0,5.68,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.3435114503816794
1246.715,22.6,20.0,60.0,20.0,5.66,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.4666666666666667
1246.715,22.6,20.0,60.0,20.0,5.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.2753579043557722
1151.02,28.03333333333333,20.0,60.0,20.0,5.48,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.4266341198806618
1543.76,27.33333333333333,20.0,60.0,20.0,5.32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6714285714285714
1011.49,30.43,20.0,60.0,20.0,5.64,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.2756364742874531
654.34,29.26666666666667,20.0,60.0,20.0,5.34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6470588235294118
1246.715,22.6,20.0,60.0,20.0,5.44,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.529121110176619
790.98,30.616666666666664,20.0,60.0,20.0,5.38,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.8
840.46,33.583333333333336,20.0,60.0,20.0,5.42,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.3277591973244147
1151.02,28.03333333333333,20.0,60.0,20.0,5.56,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.3406820530485704
288.3,25.46,20.0,60.0,20.0,5.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6461538461538462
288.3,25.46,20.0,60.0,20.0,5.32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.345679012345679
1145.2199999999998,28.5,20.0,60.0,20.0,5.56,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5
607.48,26.366666666666664,20.0,60.0,20.0,5.4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6
607.48,26.366666666666664,20.0,60.0,20.0,5.36,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.9041095890410958
1166.9399999999998,28.33333333333333,20.0,60.0,20.0,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7947019867549668
510.05,33.37333333333333,20.0,60.0,20.0,5.44,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5135135135135135
790.98,30.616666666666664,20.0,60.0,20.0,5.58,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7222222222222222
167.38,23.56,20.0,60.0,20.0,5.42,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.3183475091130012
1145.2199999999998,28.5,20.0,60.0,20.0,5.38,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.75
579.75,34.01,20.0,60.0,20.0,5.48,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6613545816733067
790.98,30.616666666666664,20.0,60.0,20.0,5.56,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0869565217391304
840.46,33.583333333333336,20.0,60.0,20.0,5.42,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.1666666666666667
770.44,28.68,20.0,60.0,20.0,5.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.735009779267952
1543.76,27.33333333333333,20.0,60.0,20.0,5.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.8352272727272727
510.05,33.37333333333333,20.0,60.0,20.0,5.52,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.1875
654.34,29.26666666666667,20.0,60.0,20.0,5.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5219870664315108
579.75,34.01,20.0,60.0,20.0,5.42,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6842105263157895
579.75,34.01,20.0,60.0,20.0,5.58,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.2009054011863878
1543.76,27.33333333333333,20.0,60.0,20.0,5.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7142857142857143
98.94,25.574,20.0,60.0,20.0,5.62,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.2821576763485477
1246.715,22.6,20.0,60.0,20.0,5.64,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.4274319897450506
510.05,33.37333333333333,20.0,60.0,20.0,5.42,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
1145.2199999999998,28.5,20.0,60.0,20.0,5.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.625
152.54000000000002,22.28,20.0,60.0,20.0,5.52,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.8181818181818182
607.48,26.366666666666664,20.0,60.0,20.0,5.38,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.4736842105263157
840.46,33.583333333333336,20.0,60.0,20.0,5.36,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.3224489795918368
510.05,33.37333333333333,20.0,60.0,20.0,5.54,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.3235294117647058
1145.2199999999998,28.5,20.0,60.0,20.0,5.42,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6666666666666666
790.98,30.616666666666664,20.0,60.0,20.0,5.44,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5833333333333334
607.48,26.366666666666664,20.0,60.0,20.0,5.52,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.541095890410959
1246.715,22.6,20.0,60.0,20.0,5.34,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.525963149078727
152.54000000000002,22.28,20.0,60.0,20.0,5.36,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6048632218844985
654.34,29.26666666666667,20.0,60.0,20.0,5.46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6616454229432214
770.44,28.68,20.0,60.0,20.0,5.58,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.3689937575167516
607.48,26.366666666666664,20.0,60.0,20.0,5.34,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.9797891036906854
840.46,33.583333333333336,20.0,60.0,20.0,5.44,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.1395348837209305
840.46,33.583333333333336,20.0,60.0,20.0,5.44,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.334717607973422
607.48,26.366666666666664,20.0,60.0,20.0,5.34,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.4
790.98,30.616666666666664,20.0,60.0,20.0,5.36,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.9045454545454544
1145.2199999999998,28.5,20.0,60.0,20.0,5.42,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7176470588235294
1543.76,27.33333333333333,20.0,60.0,20.0,5.58,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.8333333333333334
1011.49,30.43,20.0,60.0,20.0,5.32,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7037037037037037
1011.49,30.43,20.0,60.0,20.0,5.46,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.4766005241482591
288.3,25.46,20.0,60.0,20.0,5.52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.440251572327044
790.98,30.616666666666664,20.0,60.0,20.0,5.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.1355932203389831
579.75,34.01,20.0,60.0,20.0,5.62,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.870076957899502
579.75,34.01,20.0,60.0,20.0,5.42,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.854389721627409
840.46,33.583333333333336,20.0,60.0,20.0,5.52,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.2941176470588236
770.44,28.68,20.0,60.0,20.0,5.62,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0341614906832298
1151.02,28.03333333333333,20.0,60.0,20.0,5.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.2603833865814696
1543.76,27.33333333333333,20.0,60.0,20.0,5.68,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6206896551724138
770.44,28.68,20.0,60.0,20.0,5.42,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0093457943925233
790.98,30.616666666666664,20.0,60.0,20.0,5.44,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6170212765957447
607.48,26.366666666666664,20.0,60.0,20.0,5.42,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.4025974025974026
790.98,30.616666666666664,20.0,60.0,20.0,5.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
1543.76,27.33333333333333,20.0,60.0,20.0,5.38,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5986842105263158
98.94,25.574,20.0,60.0,20.0,5.66,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.2179930795847751
607.48,26.366666666666664,20.0,60.0,20.0,5.38,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.3714285714285714
1543.76,27.33333333333333,20.0,60.0,20.0,5.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6838709677419355
